INFO   08:33:06 : Id:315180531461; 休眠电流:0.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:32:00 : Id:315180530119; 休眠电流:2.67uA; 接收电流:22.21mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:32:18 : Id:315180530137; 休眠电流:3.00uA; 接收电流:22.21mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:32:34 : Id:315180530148; 休眠电流:3.00uA; 接收电流:22.24mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:32:56 : Id:315180530553; 休眠电流:4.00uA; 接收电流:21.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:33:18 : Id:315180530165; 休眠电流:3.33uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:33:36 : Id:315180530710; 休眠电流:3.00uA; 接收电流:21.89mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:33:52 : Id:315180530458; 休眠电流:3.00uA; 接收电流:21.85mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:34:09 : Id:315180530431; 休眠电流:2.67uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:34:26 : Id:315180530207; 休眠电流:3.00uA; 接收电流:22.07mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:34:47 : Id:315180530051; 休眠电流:3.33uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:35:08 : Id:315180530086; 休眠电流:3.33uA; 接收电流:21.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:36:02 : Id:315180530311; 休眠电流:3.00uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:36:19 : Id:315180530376; 休眠电流:3.00uA; 接收电流:22.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:36:45 : Id:315180530403; 休眠电流:3.00uA; 接收电流:21.85mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:37:03 : Id:315180530212; 休眠电流:3.67uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:37:19 : Id:315180530304; 休眠电流:4.00uA; 接收电流:21.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:37:35 : Id:315180530122; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:37:53 : Id:315180530411; 休眠电流:3.00uA; 接收电流:21.63mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:38:08 : Id:315180530134; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:38:25 : Id:315180530417; 休眠电流:2.67uA; 接收电流:22.07mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:38:47 : Id:315180530123; 休眠电流:3.00uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:39:07 : Id:315180530333; 休眠电流:3.33uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:39:33 : Id:315180530097; 休眠电流:4.00uA; 接收电流:22.16mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:39:54 : Id:315180530118; 休眠电流:3.33uA; 接收电流:21.90mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:40:15 : Id:315180530422; 休眠电流:3.00uA; 接收电流:22.15mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:40:36 : Id:315180530160; 休眠电流:3.00uA; 接收电流:21.75mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:40:54 : Id:315180530203; 休眠电流:3.00uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:41:09 : Id:315180530383; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:41:27 : Id:315180530056; 休眠电流:4.00uA; 接收电流:21.68mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:41:50 : Id:315180530153; 休眠电流:3.00uA; 接收电流:22.23mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:42:11 : Id:315180530061; 休眠电流:5.00uA; 接收电流:21.59mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:42:28 : Id:315180530172; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:42:48 : Id:315180530359; 休眠电流:3.00uA; 接收电流:21.73mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:43:05 : Id:315180530162; 休眠电流:3.00uA; 接收电流:22.32mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:43:23 : Id:315180530210; 休眠电流:3.00uA; 接收电流:21.66mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:43:38 : Id:315180530044; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:43:56 : Id:315180530433; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:44:07 : Id:315180530433; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   12:45:02 : Id:315180531438; 休眠电流:3.33uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:45:18 : Id:315180530851; 休眠电流:3.00uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:45:35 : Id:315180531519; 休眠电流:3.33uA; 接收电流:22.20mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:45:55 : Id:315180530776; 休眠电流:3.00uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:46:16 : Id:315180531423; 休眠电流:3.00uA; 接收电流:21.88mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:46:33 : Id:315180531492; 休眠电流:3.00uA; 接收电流:22.17mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:46:51 : Id:315180530777; 休眠电流:3.00uA; 接收电流:22.07mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:47:15 : Id:315180531345; 休眠电流:3.00uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:47:32 : Id:315180531422; 休眠电流:3.67uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:47:56 : Id:315180531560; 休眠电流:3.00uA; 接收电流:22.09mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:48:12 : Id:315180530784; 休眠电流:3.33uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:48:32 : Id:315180531439; 休眠电流:4.00uA; 接收电流:22.07mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:48:53 : Id:315180531368; 休眠电流:3.33uA; 接收电流:21.80mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:49:09 : Id:315180531417; 休眠电流:3.33uA; 接收电流:21.86mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:49:25 : Id:315180530769; 休眠电流:4.33uA; 接收电流:22.10mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:49:42 : Id:315180531495; 休眠电流:3.00uA; 接收电流:21.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:49:58 : Id:315180531443; 休眠电流:4.00uA; 接收电流:22.35mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:50:17 : Id:315180531238; 休眠电流:4.00uA; 接收电流:22.21mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:50:35 : Id:315180531558; 休眠电流:3.00uA; 接收电流:22.09mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:51:05 : Id:315180531403; 休眠电流:3.00uA; 接收电流:22.28mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:51:21 : Id:315180530990; 休眠电流:4.00uA; 接收电流:22.29mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:51:39 : Id:315180531006; 休眠电流:4.33uA; 接收电流:22.47mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:51:56 : Id:315180530926; 休眠电流:3.33uA; 接收电流:22.00mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:52:12 : Id:315180531373; 休眠电流:3.67uA; 接收电流:21.97mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:52:28 : Id:315180531363; 休眠电流:3.33uA; 接收电流:22.13mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:52:49 : Id:315180531566; 休眠电流:4.00uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:53:10 : Id:315180530782; 休眠电流:3.00uA; 接收电流:22.34mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:53:31 : Id:315180530962; 休眠电流:3.33uA; 接收电流:21.88mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:53:46 : Id:315180530819; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:54:03 : Id:315180531333; 休眠电流:2.67uA; 接收电流:22.38mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:54:20 : Id:315180531547; 休眠电流:4.00uA; 接收电流:22.53mA; 电压:3.40V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:54:40 : Id:315180531364; 休眠电流:3.33uA; 接收电流:22.35mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:54:56 : Id:315180531245; 休眠电流:4.00uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:55:13 : Id:315180531347; 休眠电流:3.00uA; 接收电流:22.15mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:55:29 : Id:315180530873; 休眠电流:4.00uA; 接收电流:21.96mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:55:46 : Id:315180531427; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:56:03 : Id:315180530934; 休眠电流:3.33uA; 接收电流:22.18mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:56:19 : Id:315180531300; 休眠电流:3.67uA; 接收电流:22.05mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:56:34 : Id:315180531008; 休眠电流:4.00uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:56:52 : Id:315180531204; 休眠电流:4.00uA; 接收电流:21.99mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:57:14 : Id:315180531186; 休眠电流:4.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:57:31 : Id:315180531212; 休眠电流:4.00uA; 接收电流:22.11mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:57:52 : Id:315180530866; 休眠电流:4.00uA; 接收电流:21.74mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:58:11 : Id:315180530812; 休眠电流:4.00uA; 接收电流:22.06mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:58:31 : Id:315180531458; 休眠电流:4.00uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:58:49 : Id:315180531240; 休眠电流:1.00uA; 接收电流:22.16mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:59:07 : Id:315180530925; 休眠电流:4.33uA; 接收电流:22.32mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:59:24 : Id:315180530898; 休眠电流:3.67uA; 接收电流:22.07mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:59:40 : Id:315180530767; 休眠电流:3.33uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   12:59:55 : Id:315180530964; 休眠电流:4.00uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:00:18 : Id:315180530974; 休眠电流:4.00uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:00:52 : Id:315180531015; 休眠电流:4.00uA; 接收电流:22.00mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:01:13 : Id:315180531599; 休眠电流:4.00uA; 接收电流:22.09mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:01:29 : Id:315180531469; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   13:01:41 : Id:315180531469; 休眠电流:3.67uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:01:59 : Id:315180531498; 休眠电流:4.00uA; 接收电流:22.09mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:02:16 : Id:315180531419; 休眠电流:4.00uA; 接收电流:22.25mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:02:34 : Id:315180531386; 休眠电流:4.00uA; 接收电流:22.00mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:02:52 : Id:315180531379; 休眠电流:4.00uA; 接收电流:22.01mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:03:11 : Id:315180531476; 休眠电流:3.67uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:03:27 : Id:315180531014; 休眠电流:3.00uA; 接收电流:22.24mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:03:44 : Id:315180530774; 休眠电流:4.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:04:03 : Id:315180530935; 休眠电流:4.00uA; 接收电流:21.92mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:04:20 : Id:315180531253; 休眠电流:4.00uA; 接收电流:21.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:04:37 : Id:315180530733; 休眠电流:4.33uA; 接收电流:22.19mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:04:55 : Id:315180530789; 休眠电流:4.00uA; 接收电流:22.20mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:05:12 : Id:315180530772; 休眠电流:4.00uA; 接收电流:22.14mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:05:30 : Id:315180531608; 休眠电流:4.00uA; 接收电流:22.44mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:05:49 : Id:315180530849; 休眠电流:0.00uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   13:06:06 : Id:315180530849; 休眠电流:4.00uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:06:28 : Id:315180531446; 休眠电流:0.00uA; 接收电流:22.23mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   13:15:56 : Id:315180531446; 休眠电流:3.33uA; 接收电流:22.19mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:17:03 : Id:315180531616; 休眠电流:4.00uA; 接收电流:21.80mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:17:22 : Id:315180530937; 休眠电流:3.00uA; 接收电流:22.11mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:19:07 : Id:315180531392; 休眠电流:3.67uA; 接收电流:21.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:19:23 : Id:315180530827; 休眠电流:4.00uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   13:19:41 : Id:315180531520; 休眠电流:4.00uA; 接收电流:21.88mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
